Commence,Index fingertip on wrist of palm-out left C twist to palm-in.,SEE,442
Initial,Right index on wrist of left I, twist index, change to L-hand.,SEE,443
Initiate,Right index on wrist of palm-out left I, twist index.,SEE,444
Origin,Right index fingertip touches wrist of palm-out left O, then twist.,SEE,445
Schedule,Fingertips of right palm-out 5 draws down left palm, then turns palm-in and draws across palm.,SEE,446
Candle,Palm fo right 5 on tip of left index finger, flutter fingers.,SEE,447
Nutrient,N-fingers tap just below lower lip, then side of palm-out T slides down vertical left palm,SEE,448
College,Right hand on left, palm-to-palm; right rises, circling.,SEE,449
Graduate,G circles up from left palm.,SEE,450
Seminary,Palm-down S on palm-up left hand, S rises in circular movements,SEE,451
University,Horizontal palm-down U circles up from left palm,SEE,452
Race,Vertical R's, palms-facing, move alternately forward and back,SEE,453
Journey,Right I-hands points down and wanders forward,SEE,454
Dust,Back of palm-up D circles on back of palm-down left S.,SEE,455
Wax,Fingers of W circle in back of left hand.,SEE,456
Member,Right M-fingers touch left shoulder, then right,SEE,457
Committee,Palm-in claw hand on left shoulder, then right shoulder.,SEE,458
Congress,Side of right C touches left side of chest, then right side.,SEE,459
Delegate (Alt. 1) (Verb),Palm-in D-fingers touch one shoulder, then the other.,SEE,460
Faculty,F-hand at left, then right shoulder.,SEE,461
Legislate,Thumb of L touches left, then right side of chest,SEE,462
Parliament,Palm-in P, middle fingertip touches left side of chest, then right side,SEE,463
Senate,S on left shoulder, then on right.,SEE,464
Staff,Right S-hand at right shoulder, then F at left shoulder,SEE,465
Canada,A grasps clothes on right side and taps chest.,SEE,466
Transfer,Palm-down V lifts to bent-V and shoots to right to palm-down V again.,SEE,467
Relay,Palm-up flat-O arcs in and over to body,then arcs out to palm-up on opposite side of body.,SEE,468
Consider,Palm-in index fingers circle alternately in front of forehead.,SEE,469
Minute,Side of palm-out index on left vertical palm, twist to point forward,SEE,470
Moment,Side of M on vertical left palm, twist to point downward,SEE,471
Instant,Palm-out I-hand rests against other palm, twist forward to palm-down,SEE,472
Late,Thumbtip of palm-out L on left palm, twist to palm-down,SEE,473
Soon,Side of palm-out S on left palm, twists to palm-down.,SEE,474
Tardy,Side of right T on left vertical palm, twists to palm-down,SEE,475
Steep,Right hand on back of left, hands point upward, rights slides up left.,SEE,476
Fight,S-hands face each other, jerk to cross at wrists, repeat.,SEE,477
Manage,Palms-facing, M-hands move alternately forward and back, diagonally,SEE,478
Control,Palms-facing, X-hands alternately move forward and back.,SEE,479
Dominate,D's point forward at each side of body, move forward and back alternately in large motions tending slightly outward.,SEE,480
Reign,Palm-up R's move alternately forward and back,SEE,481
Difficult,Fingers of palm-in bent V's brush up and down.,SEE,482
Firm,Left S, palm-down, side of right F hits back of hand,SEE,483
Hard,Palms-in, right bent-V hits topside of left bent-V.,SEE,484
Harsh,Left fist, right H hits forward off thumbside of left hand,SEE,485
Problem,Bent-V's, knuckles touching with right palm-up left palm-down twist to reverse position,SEE,486
Tough,Right bent-V hits back of left palm-down S in arc down to the right,SEE,487
Disease,Palm-in D's right on forehead and left on stomach.,SEE,488
Edit,Palm-out E makes check mark over left palm.,SEE,489
Sense,Bent middle finger of right hand taps behind ear, repeat.,SEE,490
Conscious,Tip of thumb of C taps head behind ear.,SEE,491
Stay,Palm-down Y thumbs together right arcs slightly down to right.,SEE,492
Sleep,Right palm-in 5-hand in front of face, drops to flat-O,SEE,493
Algebra,Left palm-in A and right palm-out A, brush each other sideways twice.,SEE,494
Calculus,C's brush past each other sideways, repeat several times.,SEE,495
Deduce,D's brush past each other sideways, right behind left, repeat.,SEE,496
Figure,Left palm-in F, right palm-out F, palms brush sideways twice.,SEE,497
Geometry,Little finger side of G hits thumb and finger of left G, repeat.,SEE,498
Math,Little finger side of palm-in right M brushes on index finger of palm-in left M twice.,SEE,499
Statistics,Palm-out S's cross right brushing back of left in passing, repeat.,SEE,500
Proportion,Parallel P-hands move slightly down, back up and to the right, slightly down again.,SEE,501
Split,Flat hands, right in left at right angles drop, separating to sides.,SEE,502
Cannon,Indexes pointing forward, right in left, right shoots forward and recoils.,SEE,503
Attach,Pinch left A-hand thumb between right index and thumb and draw back to left shoulder.,SEE,504
Add,Palm-up 5 to flat-O rises to touch little finger side of palm-in left hand.,SEE,505
Amend (Alt. 2),Arc right hand up from beneath to grasp side of palm-in left hand (attaching amendment).,SEE,506
Supplement (Unused Alt.),Right S arcs down to underside of palm-in horizontal left hand.,SEE,507
Address,Palm-in A-hands move up body once.,SEE,508
Biography,Palm-in B's move up trunk.,SEE,509
Dwell,Sides of D's, indexes pointing up brush up trunk of body.,SEE,510
Exist,E-hands, palm-facing move upwards on body.,SEE,511
Inhabit,Palm-in I's move up chest.,SEE,512
Life,Palm-in 9-hands move up body.,SEE,513
Live,Palm-in L-hands move-up body.,SEE,514
Reside,Palm-in R's slide up body.,SEE,515
Survive,S-hands palms-down, slide up chest.,SEE,516
Vital,Palm-in V's slide up body,SEE,517
Adhesive,Horizontal left hand, palm-right, palm-out right A flattens against left palm.,SEE,518
Adjective,Fingerspell A + D+ J,SEE,519
Admire,From above, palm-left A arcs in toward forehead, down and outward.,SEE,520
Esteem,Palm-left E arcs down in front of face.,SEE,521
God,Palm-left hand arcs down from above to near forehead. ,SEE,522
Honor,Right H-hand arcs down and back to near forehead,SEE,523
Respect,Palm-left R-hand arcs in and down near forehead,SEE,524
Commit,C-hand touches chest, moves forward to open palm-up.,SEE,525
Confess,C-hands on chest turn over and out to palm-up open hands.,SEE,526
Advertise,Right S in front of left S, right moves out (slightly right) and back twice.,SEE,527
Commercial,Right C in front of palm-right left C, moves out and back several times.,SEE,528
Exaggerate,Right S in front of left, right S moves forward in short up and down arcs.,SEE,529
Propaganda,Right P in front of left palm-right S, P shakes forward,SEE,530
Publicity,Right P in front of left palm-right S, P pushes forward like a trombone, repeat rapidly,SEE,531
Advice,Right flat-O set on back of left hand moves forward to palm-down 5, repeat.,SEE,532
Affect,A moves forward off back of stationary palm-down left hand.,SEE,533
Counsel,Palm-out C on back of left hand brushes forward, repeat,SEE,534
Effect,E-moves across back of left hand.,SEE,535
Con-,Flat right hand approaches side of left C till fingertips hit side.,SEE,536
Prejudice,Middle finger of P hits left palm.,SEE,537
Algae,Extended A-thumb makes small circle on little finger of palm-up left I-hand.,SEE,538
Bacteria,Heel of B circles on little finger of palm-up left I.,SEE,539
Cell,Right thumb of small C circles on little finger of left hand.,SEE,540
Fungus,Heel of F-thumb circles on little fingertip of left palm-up I-hand.,SEE,541
Gene,Left I-hand palm-up, heel of right G circles on end of little finger.,SEE,542
Alphabet,A-hand moves across left 5-fingers changing to B-hand.,SEE,543
Consonant,Palm-out C moves over fingers of palm-in left 5.,SEE,544
Vowel,Palm-out V brushes across fingers of palm-in left 5,SEE,545
Anger,Claw hand arcs up near chest to right (can be done with two hands).,SEE,546
Fierce,Claw in front of face arcs to side, fingers closing slightly.,SEE,547
Fury,Right palm in F jerks up chest.,SEE,548
Irritate,Palm-in I jerks up body changes to palm-out A and moves downward.,SEE,549
Rage,Palm-in R near stomach jerks up to near shoulder,SEE,550
Tantrum,Palm-in T's near chest jerk up.,SEE,551
Attempt,A-hands, facing each other, move forward away from body in a slight arc.,SEE,552
Effort,Palm-out E's move down and forward with slight arc.,SEE,553
Strive,S hands palms-facing arc slightly down and forward.,SEE,554
Try,T-hands, palms-facing, move forward.,SEE,555
Bachelor,Palm-left B-hand arcs form left side of mouth to right side.,SEE,556
Twin,Side of palm-left T touches left then right corner of mouth.,SEE,557
Male,Palm-down flat M hand slides right across forehead.,SEE,558
Bare,Right middle finger brushes forward along back of horizontal left hand.,SEE,559
Empty,Right E brushes along back of left hand and off.,SEE,560
Naked,Fingertips of right N brushes off back of left A-hand,SEE,561
Nude,N brushes off back of left U,SEE,562
Vacant,Heel of V slides along back of left hand,SEE,563
Beat,Back of right B hits left index finger.,SEE,564
Hit,Back of H hits left verticle index,SEE,565
Lash,Index of palm-in right L moves out to strike vertiCal left index.,SEE,566
Punch,Right P, slight behind left palm-right index, moves forward to hit index with middle finger,SEE,567
Slap,Open right hand slaps left index.,SEE,568
Strike,Right palm-in S-hand strikes palm-out vertiCal left index,SEE,569
Whip,Fingers of horizontal W whip past left index , may repeat ,SEE,570
Big,Palm-out B's separate and arc sideways (can be done palms-facing).,SEE,571
Enormous,Bent L's, face each other slightly palm-in, arc towards sides, raising shoulders slightly.,SEE,572
Grand,G-hands face each other, twist apart to palm-out D's,SEE,573
Great,G-hands face each other, arc apart.,SEE,574
Huge,Parellel H-hands, palms-facing, then arc sideways,SEE,575
Immense,I's facing each other arc to each side.,SEE,576
Large,L-hands face each other, arc apart,SEE,577
Tremendous,L-hands with bent indexes pull apart in exaggerated gesture.,SEE,578
Black,Index finger moves across forehead to right.,SEE,579
Coal,Slide thumb of C across forehead,SEE,580
Gray (Alt. 1),Side of G moves right across forehead,SEE,581
Annoy,Little finger side of A chops into thumb joint of palm-in left hand.,SEE,582
Bother,Side of right hand chops into thumbase of left hand, repeat.,SEE,583
Disturb,Thumb-side of D chops into thumbase of open hand several times.,SEE,584
Interfere,Side of I-hand chops into thumb-joint of left hand,SEE,585
Adolescent,Thumb tips of A's brush up on chest near shoulders.,SEE,586
Adopt,Palm-down 5's rise to D's.,SEE,587
Adult,A-thumb on temple then to side of jaw.,SEE,588
Advance,Bent hands, palms-facing, arc towards body and up twice.,SEE,589
Advantage,Left palm-up; bent middle finger of right hand on palm flicks back on heel.,SEE,590
Affiliate,Link 9 hands; moveside to side.,SEE,591
Affirm,Index at mouth moves down to make a cross with thumb of palm-down left A.,SEE,592
Afraid,Slightly to left, palm-out A's move downward in shaking motion.,SEE,593
After,Right palm on back of palm-in left hand; right moves out.,SEE,594
Agree,Index finger touches forehead, then drops to touch index fingers together.,SEE,595
Agriculture,Thumb of A on left side of chin, draw arc below mouth to right side of chin.,SEE,596
Ahead,A-hands, palms facing together; right arcs forward horizontally.,SEE,597
Aid,Thumb of right A pushes left A upward, both palm-in.,SEE,598
Air,A-hands sweep from side to side twisting at wrists.,SEE,599
Alarm,Side of right index hits vertical left palm repeatedly.,SEE,600
Album,Palm-to-palm A-hands separate like a book opening.,SEE,601
Alert,Palm-out A's at corners of eyes move sharply forward to palm-out L's.,SEE,602
Alfalfa,Palm-out A brushes up through left horizontal C twice.,SEE,603
Alike,Make A, change to palm-in L on chest, close thumb and finger while moving forward.,SEE,604
All,Palm-out A slides right, changing to L.,SEE,605
Allegiance,Thumb of right palm-in L pushes side of left L up.,SEE,606
Allow,Parallel palm-to-palm flat hands point downward, swing upwards.,SEE,607
All Right,Side of right hand slides forward across left arm, arching slightly up.,SEE,608
Allspice,Right V above palm-down left A, fingers of V tap back of A alternately.,SEE,609
Alone,Palm-out A moves slightly right, changes to I, twists to palm-in, and move forward.,SEE,610
Along,Heel of right A slides up left arm towards elbow.,SEE,611
Already,A-hands, palms-up, swing inward and down; repeat, ending in palm-down 5's.,SEE,612
Also,Fingerspell A + L, change to S's, move right hand sharply down striking side of left S in passing (al + so).,SEE,613
Altar,Palm-out A-hands separate to sides and move down.,SEE,614
Alternate,A-hand brushes sideways to left from off thumb, then brush off tip of index.,SEE,615
Although,Fingerspell A + L then alternately slap fingertips of hands forward and back against each other (al- + though).,SEE,616
Always,Palm-up index, pointing upward, circles clockwise at chest level, wrist flipped up.,SEE,617
Amaze,Palm-out A-hands circle near eyes and flick index and thumb out.,SEE,618
Ambulance,Thumb of A draws a cross on left upper arm.,SEE,619
Amen/Amene,One hand folded atop the other, drop hands slightly and bow head.,SEE,620
America,Mesh palm-in fingers, circle horizontally in front of body.,SEE,621
Among,Thumb of right A weaves through fingers of left palm in 5 hand.,SEE,622
Amuse,Sign Funny (SEE) with A.,SEE,623
Analyze,Palm-down V's point at each other, separate while bending fingers; repeat slightly forward.,SEE,624
Anatomy,A's on chest arc down trunk, changing to palm-in Y's.,SEE,625
Ancestor,Palm-in flat hands circle each other back to right shoulder.,SEE,626
Anchor,X-hand drops anchor in sideways arc from palm-right horizontal 3-hand.,SEE,627
Ancient,Left A-thumb supporting right A, move down together in wavy motion from near chin.,SEE,628
And,Palm-in horizontal 5-hand pulls to right, closing to a flat-O.,SEE,629
Angel,Fingertips of flat hands on shoulders, swing out.,SEE,630
Animal,Keep fingertips on chest; swing wrists toward center of body twice.,SEE,631
Ankle,Palm-out A touches behind left of wrist.,SEE,632
Anniversary,Palm-in A's circles.,SEE,633
Announce,Palm-in index fingers at side of mouth twist out and sideways to palm-out.,SEE,634
Annual,Right S-hand brushes forward off side of left S-hand while index flicks forward; repeat several times.,SEE,635
Another,Palm-up A twists to palm-down, then arcs right to palm-up.,SEE,636
Answer,Right index finger on chin, left palm-in index slightly ahead; both hands turn palm-down.,SEE,637
Ant,Palm-out A rides forward on back of wriggling fingers of left hand.,SEE,638
