id,identifier
6091,Missile,Sign Cannon (SEE) with right M.,LAS
6092,Secede,Sign Ally (LAS) right 5 arches away,LAS
6093,Apparatus,Sign Machine (SEE) with right A.,LAS
6094,Distill,Sign Holy (SEE) with D.,LAS
6095,Heresy,R on chest comes out and hits palm in left hand twice.,LAS
6096,Saxton,Sign White (SEE) to S on palm-down left hand.,LAS
6097,Deprive,Right D in front of left palm in arm, jumps behind.,LAS
6098,Forfeit,Sign Submit (LAS) with F's.,LAS
6099,Submit,Palm-up S's come together and arch forward together.,LAS
6100,Converge,G hands palms face toward body at an angle, index fingers turned towards each other, hands move away from body and toward each other.,LAS
6101,Graphite,Sign Black (SEE) with G and the write.,LAS
6102,Congrue,Sign Agree (SEE) with both hands as small C.,LAS
6103,Matriarch,Sign Mother (SEE) to right hip,LAS
6104,Investiture,Sign Invite (SEE) with I.,LAS
6105,-ium,Sign M and drop.,LAS
6106,Exhilarate,Sign Rouse (LAS) with right E.,LAS
6107,Detract,Sign Subtract (SEE) with D.,LAS
6108,Regard,Sign Consider (SEE) with R.,LAS
6109,Conspicuous,Left palm-down hand in front of body, right small C under left, comes up to sit on top both hands move forward slightly.,LAS
6110,Preeminent,Sign Conspicuous (LAS) with right E,LAS
6111,Combust,Sign Explode (SEE) with small C.,LAS
6112,Coagulate,Sign Compress (BSL) with small C.,LAS
6113,Constrict,Sign Compress (BSL) with C.,LAS
6114,Adjure,Sign Ask (SEE) with A,LAS
6115,Beseech,Sign Beg (SEE) with B.,LAS
6116,Entreat,Sign Beg (SEE) with E.,LAS
6117,Implore,Sign Beg (SEE) with F.,LAS
6118,Mass,Sign Amount (SEE) with G.,LAS
6119,Contemplate,Small C taps right temple two times.,LAS
6120,Sordid,Thumb brushes against finger tips under chin.,LAS
6121,Loot,Sign Steal (SEE) with right L.,LAS
6122,Hoard,Sign Monopoly (LAS) with H's.,LAS
6123,Indigent,Sign Absent (SEE) with I.,LAS
6124,Mishap,Sign Happen (SEE) with right Y at chin, left Y palm-up, then sign Happen (SEE) with Y's.,LAS
6125,Regime,Sign Control (SEE) with R's palms-up then right R circles over left R.,LAS
6126,Migrate,Sign Journey (SEE) with right M then drop slightly,LAS
6127,Skirmish,Sign Fight (SEE) with K's,LAS
6128,Sovereign,Sign Sovereign (LAS) with S then S comes out and around.,LAS
6129,Valiant,Sign Brave (SEE) with V.,LAS
6130,Cherish,Small C circles over heart.,LAS
6131,Burden,Sign Responsible (SEE) with B's.,LAS
6132,Linger,Sign Stay (SEE) with right L twice.,LAS
6133,Bastille,Right S hand with elbow on back of left hand twists inward twice.,LAS
6134,Siege,Fist at side of head moves forward sharply, then open 5 hands come in front of body and close sharply to fists, left in front of right.,LAS
6135,Sire,S on temple swings to heart.,LAS
6136,Turbulent,Palm down LY hand shakes up and down.,LAS
6137,Rally,Sign Gather (SEE) with R's.,LAS
6138,Massacre,Sign Murder (SEE) then right M from Murder (SEE) palm-down M bounces to side several times waist high.,LAS
6139,Guillotine,Left G at throat, right G above head, right G comes down sharply past left G, left G makes slashing movement across throat from right to left.,LAS
6140,Lever,Right L comes up sharply.,LAS
6141,Satiate,Left palm-down closed 5 over right palm-left 8, both drop down slightly.,LAS
6142,Cloy,Sign Satiate (LAS) with left small C.,LAS
6143,Gorge,Sign Satiate (LAS) with left flat O.,LAS
6144,Pall,Sign Satiate (LAS) with left P.,LAS
6145,Sate,Sign Satiate (LAS) with left S.,LAS
6146,Glut,Sign Satiate (LAS) with left G.,LAS
6147,Indulge,Sign Satiate (LAS) with left I.,LAS
6148,Predicament,Right hand touches forehead then comes down to touch back of palm-in left hand.,LAS
6149,Dilemma,Sign Predicament (LAS) with right D.,LAS
6150,Asperity,Sign Predicament (LAS) with right A.,LAS
6151,Impasse,Sign Predicament (LAS) with right I.,LAS
6152,Quagmire,Sign Predicament (LAS) with right Q.,LAS
6153,Quandary,Sign Predicament (LAS) with right Y.,LAS
6154,Monopoly,M's reach out and grab, pull into chest alternately.,LAS
6155,Seize,Two 5 hands with palms facing away in front of body make a short movement away from body while closing.,LAS
6156,Pulmonary,Right P makes half a heart shape over heart.,LAS
6157,Mural,Right M circles on left palm-up hand.,LAS
6158,Appeal,Sign Beg (SEE) with A.,LAS
6159,Disrupt,Sign Block (SEE) with right D.,LAS
6160,Nomad,Sign Wander (SEE) with N.,LAS
6161,Exert,Sign Force (SEE) with E.,LAS
6162,Hydroxyl,Sign Water (SEE) with H and XYL.,LAS
6163,Hydro,Sign Water (SEE) with H.,LAS
6164,Maneuver,Right and left palm-in extended M's touching, swerve back and forth away from body.,LAS
6165,Demarcation,Right D draws down left vertical palm-in left arm.,LAS
6166,Apprehend,Sign Catch (SEE) with A.,LAS
6167,Ergo,Sign Therefore (SEE) with E.,LAS
6168,Elapse,Sign the E in Past Particle.,LAS
6169,Bumpkin,Sign Boor (LAS) with right B.,LAS
6170,Rustic,Sign Boor (LAS) with R.,LAS
6171,Context,Sign Mean (SEE) with  C.,LAS
6172,Havoc,Sign Chaos (LAS) with H's.,LAS
6173,Heathen,Sign Enlightenment (BSL) then Right hands switch to Muslim (BSL), Left hand flips over to cover Right and push down.,LAS
6174,Incredible,Sign Wow (SEE) with I's.,LAS
6175,Wield,Sign Make (SEE) with right W.,LAS
6176,Yokel,Sign Boor (LAS) with Y.,LAS
6177,Inquisitive,G hand palm facing body with index fingertip in front of nose, fingertip taps nose twice.,LAS
6178,Aorta,Right A makes half a heart shape over heart.,LAS
6179,Archaic,Sign Ancient then throw both A's behind each shoulder.,LAS
6180,Aristocrat,Right A taps side of nose twice.,LAS
6181,Armada,Sign Boat (SEE) alternating right and left hands reach out and bring in other boats.,LAS
6182,Arouse,Sign A then sign Rouse (LAS).,LAS
6183,Artificial ,Sign False (SEE) with A.,LAS
6184,Artillery,Sign Cannon (SEE) with right upside down A.,LAS
6185,Aspect,Palm-in 5 hand with the thumb on top, right A hand touches middle left finger twice.,LAS
6186,Assimilate,Right A at temple moves to left palm-down 1, the A pushes to left and both hands change to Y and move back and forth one time.,LAS
6187,Asteroid,Sign Orbit (SEE) with A.,LAS
6188,Astro-,Sign Sky (SEE) and Abstract (SEE) with right A.,LAS
6189,Astronomy,Sign World (SEE) with right A.,LAS
6190,Cosmos,Sign World (LAS) with small C's.,LAS
6191,Axis,Sign Gear (LAS) with A.,LAS
6192,Erode,Sign Destroy (SEE) with right E.,LAS
6193,Bicep,Right B touches left bicep.,LAS
6194,Bicker,Sign Argue (SEE) with right B.,LAS
6195,Bifocals,G from Glasses (SEE) touches top then bottom of eye before coming down to left palm-up hand.,LAS
6196,Binary,Palm-down 2 circles once.,LAS
6197,Bisect,Sign Split (SEE) right palm down hand bounces twice.,LAS
6198,Blacksmith,Right A beats left S three times on third tap left hand changes to B.,LAS
6199,Blur,Sign Clear (SEE) backwards.,LAS
6200,Bleak,Sign Bare (SEE) with B.,LAS
6201,Blubber,Sign Fat (SEE) with B's.,LAS
6202,Burrow,Right C Palm forward digs under left palm down left hand.,LAS
6203,Capable,C hands drops twice to Able (SEE).,LAS
6204,Capillary,Sign Vein (SEE) with small C.,LAS
6205,Carbohydrate,Sign Nutrient (SEE) with index small C touching bottom lip.,LAS
6206,Catastrophe,Sign Accident (SEE) with right small C.,LAS
6207,Celestial,Sign Paradise (SEE) with C's.,LAS
6208,Censor,Sign Discriminate (SEE) with small C.,LAS
6209,Censure,Sign Blame (SEE) with X.,LAS
6210,Chamber,Sign Box (SEE) with C to B.,LAS
6211,Chlorophyll,Left arm in upright P right hand moves from left wrist from small C to L.,LAS
6212,Chloroplast,Left arm in upright P right hand moves from left wrist from small C to P.,LAS
6213,Chromatic,Sign Sky (SEE) with small C.,LAS
6214,Chromosome,Sign Algae (SEE) with X to Y.,LAS
6215,Cinder,Sign Magma (LAS) turn to small C (sprinkles down).,LAS
6216,Circumference,Sign Circum- (LAS) palm right.,LAS
6217,Campaign,Right and left 9 fingers grasp shirt gently and pull out twice with both hands the in front.,LAS
6218,Circum-,Left hand in palm-up flat O, right small C circles around once.,LAS
6219,Clamor,Two palm-down claw hands reach out to grab alternately,LAS
6220,Clog,Sign Block (SEE) with right small C,LAS
6221,Cock,Sign Skew (LAS) with small C.,LAS
6222,Collide,Left and right palm facing C move towards each other and end in both hands touching in the 5 position.,LAS
6223,Comet,Sign Orbit (SEE) with small C.,LAS
6224,Kindle (Verb),Sign Rouse (LAS) with right K.,LAS
6225,Conclude,Right C at temple drops on left palm-up hand.,LAS
6226,Conniption,Sign Frantic (LAS) with small C.,LAS
6227,Compensate,Left palm down comes up under right palm down push up slightly.,LAS
6228,Connote,Sign Mean (SEE) with small C.,LAS
6229,Consul,Right C circles at temple once then hands drop.,LAS
6230,Contraband,Sign Smuggle (LAS) with C.,LAS
6231,Contradict,Sign Talk (SEE), pinkie of right hand bangs against palm-facing left hand.,LAS
6232,Cotyledon,Sign Leaf (SEE) with small C.,LAS
6233,Covet,Small right C on chest, left palm-in hand covers right.,LAS
6234,Crater,Sign Volcano (SEE) with palm-down C.,LAS
6235,Dabble,Sign Amateur (LAS) with A to D.,LAS
6236,Data,D at forehead drops to palm-up left hand, moves down three times.,LAS
6237,Debris,Sign Dispose (SEE) with D.,LAS
6238,Decline,Sign Incline (LAS) with D in the opposite direction.,LAS
6239,Decoy,Left palm-up hand in front of body, right D hand moves off to right side of body.,LAS
6240,Deft,Left palm-up D, right thumb and index on each side of left index flicks and arcs away from left.,LAS
6241,Deliberate,Sign Consider (SEE) with G's,LAS
6242,Deluge,Sign Flood (SEE) with right hand D.,LAS
6243,Denounce,Index at mouth, left palm-down hand, right hand harshly swings from mouth and flicks off of left hand.,LAS
6244,Diligent,Left D palm right, Right D palm left and the fingers pointing away, the hands move down and away.,LAS
6245,Disaster,Y's on chin right and left arc out and open to 5 palm-up hands.,LAS
6246,Discrepant,Sign Data (LAS) on third D down move out then back.,LAS
6247,Dispute,Right index moves from mouth then moves to Oppose (SEE).,LAS
6248,Dissension,Sign Oppose (SEE) with D.,LAS
6249,Divert,Right and left index moves forward together, right index moves away then returns.,LAS
6250,Domestic,Right D makes a small circle at right cheek.,LAS
6251,Drab,Sign Tedious (LAS) with D.,LAS
6252,Tedious,Right palm-in X comes down off the right side of nose down to brush off left shoulder.,LAS
6253,Execute,Sign Kill (SEE) with right hand E.,LAS
6254,Exorbitant,Sign Extravagant (LAS) with right E.,LAS
6255,Extravagant,Left hand in Exceed (SEE) position, right hand comes up and circles above left hand. ,LAS
6256,Expedition,Sign Wander (SEE) with E.,LAS
6257,Famine,Sign Hunger (SEE) with right F,LAS
6258,Fatal,Sign Kill (SEE) with F,LAS
6259,Feat,Sign Success (SEE) F to T,LAS
6260,Feral,Sign Anger (SEE) with F.,LAS
6261,Ferment,Sign Change (SEE) with F's.,LAS
6262,Formal,Thumbs of 5-hands brush up chest, repeat.,LAS
6263,Asterisk,Draw an asterisk with right index finger.,LAS
6264,Endoplasmic Reticulum,Sign BSL E to R.,LAS
6265,External,Left palm-in front of body, right E starts behind left but swoops out to right.,LAS
6266,Extrovert,Sign Have (Alt. 1) (SEE) with E's then open up and out,LAS
6267,Friction,Closed F hands rub left in front of right.,LAS
6268,Futile,Left hand palm-up right F arcs toward left hand and misses.,LAS
6269,Gear,Left hand 5 palm-down, right hand 5 palm-in, interconnect, click together 3 times.,LAS
6270,Geocentric,Left palm-up open hand, right G on left comes up, circles, loops.,LAS
6271,Geology,Right G scoops under left E.,LAS
6272,Glutton,Sign Eat (SEE) with both hands as G's alternately.,LAS
6273,Grandeur,Sign Fame (SEE) with G's.,LAS
6274,Gravity,Right G drops on left palm-down hand.,LAS
6275,Grid,Sign Graph (SEE) with G.,LAS
6276,Guerrilla,Sign War (SEE) with G's.,LAS
6277,Harass,Sign Bother (SEE) with H.,LAS
6278,Haste,Sign Quick (SEE) with LSF H's.,LAS
6279,Hinder,Sign Guard (SEE) with H's.,LAS
6280,Homophones,Right H comes to touch left 1.,LAS
6281,Identical,Sign Same (SEE) with I's.,cal
6282,Ignite,Sign Start (SEE) with I.,LAS
6283,Igneous,Sign Make (SEE) with right hand in I shape and left 5 hand fluttering (fire).,LAS
6284,Illustrious,Sign Appear (SEE) with I.,LAS
6285,Impel,Sign Motivate (SEE) with right hand I.,LAS
6286,Immerse,Right I palm-out, left palm down hand waves towards I and covers.,LAS
6287,Impulse,Right I shoots off of palm up left hand.,LAS
6288,Inaugural,Left hand raised palm out by ear, right I circles out (as in Celebrate).,LAS
6289,Incline,Left palm down horizontal arm angled down to right, right palm out I move up hand and arm.,LAS
6290,Indenture,Sign Slave (SEE) with I's.,LAS
6291,Index,Sign Magazine (SEE) with right I.,LAS
6292,Indigo,Sign Blue (SEE) with I.,LAS
6293,Indignant,Sign Anger (SEE) with I.,LAS
6294,Infrared,Right F between left palm down fingers drop.,LAS
6295,Insinuate,Sign Suggest (SEE) with I's.,LAS
6296,Intermission,Sign Break (SEE) with I.,LAS
6297,Internal,Left palm-in in front of body, right I swoops in behind it.,LAS
6298,Intervene,Sign Stop (SEE) with right V.,LAS
6299,Introvert,Sign Have (Alt. 1) (SEE) with I's right over left.,LAS
6300,Invincible,Right I pops up and stays on left bicep.,LAS
6301,Joule,Sign Work (SEE) with J twice rapidly,LAS
6302,Jubilant,Sign Excite (SEE) with right J.,LAS
6303,Kidney,Right K hand touches area of the body where the kidney is.,LAS
6304,Kilowatt,BSL K then W.,LAS
6305,Kinetic,Sign Strong (SEE) with K.,LAS
6306,Lava,Sign Magma (LAS) with L.,LAS
6307,Magma,Left hand out in C shape, right M moves slowly up and down below left.,LAS
6308,Lavish,Sign Extravagant (LAS) with right L.,LAS
6309,Legible,Sign Write (SEE) move L to closed small O at temple, then pop out to L at temple.,LAS
6310,Lithosphere,Right L draws across left E.,LAS
6311,Lude,Closed 5 circles at right temple.,LAS
6312,Luminous,Sign Clear (SEE) with L's.,LAS
6313,Luna,Sign Moon (SEE) with right L.,LAS
6314,Lurk,Sign Caterpillar (SEE) with L.,LAS
6315,Magnitude,Sign Big (SEE) with M's.,LAS
6316,Malaria,Right M slaps back of left hand then spreads up left arm.,LAS
6317,Boor,Right index finger partly circles face and then taps nose.,LAS
6318,Appease,Sign Satiate (LAS) with left A.,LAS
6319,Derision,Sign Ridicule (SEE) with right D,LAS
6320,Entice,Palm-up hands left in front of right, fingers flutter closed twice.,LAS
6321,Lure,Sign Entice (LAS) with right stationary L.,LAS
6322,Tantalize,Sign Entice (LAS) with right stationary T to L.,LAS
6323,Wheedle,Sign Entice (LAS) with right stationary W.,LAS
6324,Cajole,Sign Entice (LAS) with right stationary C,LAS
6325,Proficient,Sign Expert (SEE) with left P.,LAS
6326,Ultimatum,Back of palm-in left hand strikes back of right palm-up index, right index then strikes palm of palm-up left hand.,LAS
6327,(Karl) Marx,K to M off forehead arcs right.,LAS
6328,Acclaim,Sign Praise (SEE) with left A.,LAS
6329,Commend,Sign Acclaim (LAS) with small C,LAS
6330,Eulogize,Sign Acclaim (LAS) with E,LAS
6331,Kudos,Sign Acclaim (LAS) with K,LAS
6332,Rave,Sign Acclaim (LAS) with R,LAS
6333,Laud,Sign Acclaim (LAS) with L.,LAS
6334,Audacity,S's on chest flips up to palm up hands, shrug back.,LAS
6335,Insolence,Sign Audacity (LAS) with right I.,LAS
6336,Impertinence,Sign Audacity (LAS) with right P.,LAS
6337,Impudence,Sign Audacity (LAS) with left I and right P,LAS
6338,Arrogance,Sign Conceit (SEE) with right A.,LAS
6339,Pretension,Sign Conceit (SEE) with right P.,LAS
6340,Resolute,Sign Allegiance (SEE) with R's,LAS
6341,Steadfast,Sign Allegiance (SEE) with left R,LAS
6342,Intrepid,Sign Allegiance (SEE) with right I,LAS
6343,Ligament,Sign Cartilage (LAS) with right L,LAS
6344,Patella,Right GSL Γγ touches knee.,LAS
6345,Ulna,Right U touches Ulna.,LAS
6346,Fibula,Right GSL Ξξ traces the fibula.,LAS
6347,Tibia,Right GSL Ττ traces the tibia,LAS
6348,Clavicle,Right small C traces the clavicle.,LAS
6349,Westminster,Sign W to R from right to left.,LAS
6350,(Adolph) Hitler,Right H below nose angled down to the right.,LAS
6351,Nazi,Right extended N thrust forward (arm all the way out).,LAS
6352,Condescend,Right small C flicks off of nose and arc away.,LAS
6353,Hypochondriac,Right H under nose sneezes down.,LAS
6354,Manipulate,Left closed three in front of nose right hand pulls three down to M.,LAS
6355,Mantle,Right M touches bottom of palm down left hand, circles once.,LAS
6356,Marine,M at chin turns to W (as in water).,LAS
6357,Marshal,With right M draw a star over left side of chest.,LAS
6358,Menacing,Sign Anger (SEE) with M.,LAS
6359,Merchant,Sign Sell (SEE) with right M.,LAS
6360,Metamorphosis,Sign Change (SEE) M to S.,LAS
6361,Metropolitan ,Sign Town (SEE) with M's.,LAS
6362,Microbe,Two flat M hands circle once and touch.,LAS
6363,Microfilm,Finger spell Micro then sign Film (SEE).,LAS
6364,Militia,Right M brushes down side of left arm twice.,LAS
6365,Millennium,Sign Hour (SEE) with M.,LAS
6366,Monarch,Sign Sovereign (LAS) with right M.,LAS
6367,Monogram,Left palm on chest right M writes on left three times.,LAS
6368,Morph,Sign Change (SEE) M to P.,LAS
6369,Muster,Sign Summon (SEE) with M.,LAS
6370,Narrate,Sign Sentence (SEE) with N's start at mouth,LAS
6371,Navigate,Sign Straight (SEE) with right N, N moves from side to side while moving forward.,LAS
6372,Neuron,Right N taps left then right temple.,LAS
6373,Novae,Sign Explode (SEE) with N's,LAS
6374,Obstruct,Sign Block (SEE) with right O.,LAS
6375,Ocular,Sign Lens (SEE) with small O.,LAS
6376,Optic,Right O in front of right eye turn twice.,LAS
6377,Optimism,Sign Cup (SEE) then circle O around upper part of the cup.,LAS
6378,Pathogen,Sign Algae (SEE) with P.,LAS
6379,Persecute,Sign Accuse (SEE) with P backwards.,LAS
6380,Pessimism,Sign Cup (SEE) then circle P around lower part of the cup.,LAS
6381,Phantom,Right P moves across the right eye.,LAS
6382,Phosphorescence,Sign Photosynthesis (LAS) and change to Sea (SEE).,LAS
6383,Photosynthesis,Sign Sun (SEE) then circle around the nose, change to Flower (SEE).,LAS
6384,Platelets,Back of right P taps twice against palm-up left wrist.,LAS
6385,Potent,Sign Strong (SEE) P to T.,LAS
6386,Potential,P arcs slowly from temple forward.,LAS
6387,Preamble,Sign Start (SEE) with P's.,LAS
6388,Preposition,Sign Word (SEE) with right P.,LAS
6389,Presume,Sign Guess (SEE) with P.,LAS
6390,Probe,Sign Orbit (SEE) with P.,LAS
6391,Prod,Sign Motive (SEE) with P.,LAS
6392,Publish,Sign Print (SEE) then move the G out away from body.,LAS
6393,Punctual,Sign Punctuate (SEE) then sign Time (SEE) with P hand.,LAS
6394,Puncture,Sign Through (SEE) with P.,LAS
6395,Pyramid,Sign Triangle (SEE) with P's.,LAS
6396,Pyroclastic,Sign Volcano (SEE) then 5 hand turns to P and pushes forward quickly.,LAS
6397,Quaint,Sign Nice (SEE) with Q.,LAS
6398,Rank,Right palm-down R moves in small movements upwards.,LAS
6399,Ratio,Sign Proportion (SEE) with R's.,LAS
6400,Ravenous,Sign Glutton (LAS) with R's.,LAS
6401,Recede,Sign Slow (SEE) with index and little finger palm-down.,LAS
6402,Redundant,Sign Superfluous (SEE) with right R.,LAS
6403,Refract,Sign Bend (SEE) with R.,LAS
6404,Relinquish,Sign Submit (LAS) with R's.,LAS
